Programme code,Study Year,Academic Year,Course,Course Type
10071,1.0,2015-2016,1206,compulsory-elective
10071,1.0,2015-2016,1037,compulsory-elective
10071,1.0,2015-2016,1165,elective
10071,1.0,2015-2016,1161,elective
10071,1.0,2015-2016,1130,elective
10071,1.0,2015-2016,1077,elective
10071,1.0,2015-2016,1061,elective
10071,1.0,2016-2017,1066,compulsory
10071,1.0,2016-2017,1050,compulsory
10071,1.0,2016-2017,1189,compulsory-elective
10071,1.0,2016-2017,1133,compulsory-elective
10071,1.0,2016-2017,1023,compulsory-elective
10071,1.0,2016-2017,1256,elective
10071,1.0,2016-2017,1158,elective
10071,1.0,2016-2017,1045,elective
10071,1.0,2016-2017,1025,elective
10071,1.0,2017-2018,1145,compulsory
10071,1.0,2017-2018,1035,compulsory
10071,1.0,2017-2018,1226,compulsory-elective
10071,1.0,2017-2018,1137,compulsory-elective
10071,1.0,2017-2018,1063,compulsory-elective
10071,1.0,2017-2018,1013,compulsory-elective
10071,1.0,2017-2018,1295,elective
10071,1.0,2017-2018,1232,elective
10071,1.0,2017-2018,1216,elective
10071,1.0,2017-2018,1118,elective
10071,1.0,2017-2018,1104,elective
10071,1.0,2017-2018,1042,elective
10071,1.0,2018-2019,1297,compulsory
10071,1.0,2018-2019,1119,compulsory-elective
10071,1.0,2018-2019,1073,compulsory-elective
10071,1.0,2018-2019,1285,elective
10071,1.0,2018-2019,1268,elective
10071,1.0,2018-2019,1263,elective
10071,1.0,2018-2019,1254,elective
10071,1.0,2018-2019,1038,elective
10071,1.0,2018-2019,1010,elective
10071,1.0,2019-2020,1289,compulsory
10071,1.0,2019-2020,1089,compulsory
10071,1.0,2019-2020,1124,compulsory-elective
10071,1.0,2019-2020,1100,compulsory-elective
10071,1.0,2019-2020,1068,compulsory-elective
10071,1.0,2019-2020,1296,elective
10071,1.0,2019-2020,1216,elective
10071,1.0,2019-2020,1215,elective
10071,1.0,2019-2020,1211,elective
10071,1.0,2019-2020,1137,elective
10071,1.0,2019-2020,1094,elective
10071,1.0,2020-2021,1267,compulsory
10071,1.0,2020-2021,1107,compulsory
10071,1.0,2020-2021,1277,compulsory-elective
10071,1.0,2020-2021,1273,compulsory-elective
10071,1.0,2020-2021,1104,compulsory-elective
10071,1.0,2020-2021,1008,compulsory-elective
10071,1.0,2020-2021,1278,elective
10071,1.0,2020-2021,1268,elective
10071,1.0,2020-2021,1134,elective
10071,1.0,2020-2021,1084,elective
10071,1.0,2020-2021,1074,elective
10071,1.0,2020-2021,1043,elective
10071,1.0,2021-2022,1258,compulsory
10071,1.0,2021-2022,1204,compulsory-elective
10071,1.0,2021-2022,1160,compulsory-elective
10071,1.0,2021-2022,1090,compulsory-elective
10071,1.0,2021-2022,1284,elective
10071,1.0,2021-2022,1269,elective
10071,1.0,2021-2022,1168,elective
10071,1.0,2021-2022,1153,elective
10071,1.0,2021-2022,1143,elective
10071,1.0,2021-2022,1072,elective
10071,1.0,2022-2023,1057,compulsory
10071,1.0,2022-2023,1176,compulsory-elective
10071,1.0,2022-2023,1109,compulsory-elective
10071,1.0,2022-2023,1076,compulsory-elective
10071,1.0,2022-2023,1242,elective
10071,1.0,2022-2023,1210,elective
10071,1.0,2022-2023,1160,elective
10071,1.0,2022-2023,1108,elective
10071,1.0,2022-2023,1083,elective
10071,1.0,2023-2024,1107,compulsory
10071,1.0,2023-2024,1168,compulsory-elective
10071,1.0,2023-2024,1154,compulsory-elective
10071,1.0,2023-2024,1125,compulsory-elective
10071,1.0,2023-2024,1104,compulsory-elective
10071,1.0,2023-2024,1299,elective
10071,1.0,2023-2024,1297,elective
10071,1.0,2023-2024,1294,elective
10071,1.0,2023-2024,1127,elective
10071,1.0,2023-2024,1120,elective
10071,2.0,2013-2014,1134,compulsory
10071,2.0,2013-2014,1114,compulsory
10071,2.0,2013-2014,1279,compulsory-elective
10071,2.0,2013-2014,1190,compulsory-elective
10071,2.0,2013-2014,1116,compulsory-elective
10071,2.0,2013-2014,1269,elective
10071,2.0,2013-2014,1206,elective
10071,2.0,2013-2014,1154,elective
10071,2.0,2013-2014,1041,elective
10071,2.0,2014-2015,1201,compulsory
10071,2.0,2014-2015,1023,compulsory
10071,2.0,2014-2015,1280,compulsory-elective
10071,2.0,2014-2015,1230,compulsory-elective
10071,2.0,2014-2015,1208,compulsory-elective
10071,2.0,2014-2015,1153,compulsory-elective
10071,2.0,2014-2015,1274,elective
10071,2.0,2014-2015,1238,elective
10071,2.0,2014-2015,1193,elective
10071,2.0,2014-2015,1165,elective
10071,2.0,2014-2015,1065,elective
10071,2.0,2015-2016,1112,compulsory
10071,2.0,2015-2016,1238,compulsory-elective
10071,2.0,2015-2016,1188,compulsory-elective
10071,2.0,2015-2016,1135,compulsory-elective
10071,2.0,2015-2016,1058,compulsory-elective
10071,2.0,2015-2016,1198,elective
10071,2.0,2015-2016,1158,elective
10071,2.0,2015-2016,1100,elective
10071,2.0,2015-2016,1081,elective
10071,2.0,2015-2016,1078,elective
10071,2.0,2016-2017,1267,compulsory
10071,2.0,2016-2017,1064,compulsory
10071,2.0,2016-2017,1291,compulsory-elective
10071,2.0,2016-2017,1277,compulsory-elective
10071,2.0,2016-2017,1212,compulsory-elective
10071,2.0,2016-2017,1123,compulsory-elective
10071,2.0,2016-2017,1220,compulsory-elective
10071,2.0,2016-2017,1165,compulsory-elective
10071,2.0,2016-2017,1077,compulsory-elective
10071,2.0,2016-2017,1056,compulsory-elective
10071,2.0,2017-2018,1282,compulsory
10071,2.0,2017-2018,1089,compulsory
10071,2.0,2017-2018,1297,compulsory-elective
10071,2.0,2017-2018,1248,compulsory-elective
10071,2.0,2017-2018,1227,compulsory-elective
10071,2.0,2017-2018,1037,compulsory-elective
10071,2.0,2017-2018,1296,compulsory-elective
10071,2.0,2017-2018,1266,compulsory-elective
10071,2.0,2017-2018,1201,compulsory-elective
10071,2.0,2017-2018,1011,compulsory-elective
10071,2.0,2018-2019,1178,compulsory
10071,2.0,2018-2019,1033,compulsory
10071,2.0,2018-2019,1258,compulsory-elective
10071,2.0,2018-2019,1096,compulsory-elective
10071,2.0,2018-2019,1065,compulsory-elective
10071,2.0,2018-2019,1263,elective
10071,2.0,2018-2019,1211,elective
10071,2.0,2018-2019,1184,elective
10071,2.0,2018-2019,1173,elective
10071,2.0,2018-2019,1027,elective
10071,2.0,2018-2019,1012,elective
10071,2.0,2019-2020,1080,compulsory
10071,2.0,2019-2020,1032,compulsory
10071,2.0,2019-2020,1282,compulsory-elective
10071,2.0,2019-2020,1124,compulsory-elective
10071,2.0,2019-2020,1083,compulsory-elective
10071,2.0,2019-2020,1026,compulsory-elective
10071,2.0,2019-2020,1297,compulsory-elective
10071,2.0,2019-2020,1152,compulsory-elective
10071,2.0,2019-2020,1028,compulsory-elective
10071,2.0,2019-2020,1006,compulsory-elective
10071,2.0,2020-2021,1046,compulsory
10071,2.0,2020-2021,1271,compulsory-elective
10071,2.0,2020-2021,1201,compulsory-elective
10071,2.0,2020-2021,1258,elective
10071,2.0,2020-2021,1259,elective
10071,2.0,2020-2021,1241,elective
10071,2.0,2020-2021,1038,elective
10071,2.0,2020-2021,1022,elective
10071,2.0,2021-2022,1043,compulsory
10071,2.0,2021-2022,1264,compulsory-elective
10071,2.0,2021-2022,1041,compulsory-elective
10071,2.0,2021-2022,1037,compulsory-elective
10071,2.0,2021-2022,1270,elective
10071,2.0,2021-2022,1254,elective
10071,2.0,2021-2022,1232,elective
10071,2.0,2021-2022,1032,elective
10071,2.0,2022-2023,1177,compulsory
10071,2.0,2022-2023,1262,compulsory-elective
10071,2.0,2022-2023,1242,compulsory-elective
10071,2.0,2022-2023,1104,compulsory-elective
10071,2.0,2022-2023,1263,elective
10071,2.0,2022-2023,1226,elective
10071,2.0,2022-2023,1158,elective
10071,2.0,2022-2023,1037,elective
10071,2.0,2022-2023,1011,elective
10071,2.0,2023-2024,1155,compulsory
10071,2.0,2023-2024,1034,compulsory
10071,2.0,2023-2024,1273,compulsory-elective
10071,2.0,2023-2024,1220,compulsory-elective
10071,2.0,2023-2024,1099,compulsory-elective
10071,2.0,2023-2024,1080,compulsory-elective
10071,2.0,2023-2024,1283,compulsory-elective
10071,2.0,2023-2024,1189,compulsory-elective
10071,2.0,2023-2024,1092,compulsory-elective
10071,2.0,2023-2024,1005,compulsory-elective
10071,3.0,2013-2014,1218,compulsory
10071,3.0,2013-2014,1287,compulsory-elective
10071,3.0,2013-2014,1212,compulsory-elective
10071,3.0,2013-2014,1077,compulsory-elective
10071,3.0,2013-2014,1070,compulsory-elective
10071,3.0,2013-2014,1224,elective
10071,3.0,2013-2014,1153,elective
10071,3.0,2013-2014,1119,elective
10071,3.0,2013-2014,1111,elective
10071,3.0,2013-2014,1086,elective
10071,3.0,2013-2014,1080,elective
10071,3.0,2014-2015,1290,compulsory
10071,3.0,2014-2015,1189,compulsory-elective
10071,3.0,2014-2015,1096,compulsory-elective
10071,3.0,2014-2015,1297,elective
10071,3.0,2014-2015,1174,elective
10071,3.0,2014-2015,1168,elective
10071,3.0,2014-2015,1113,elective
10071,3.0,2014-2015,1053,elective
10071,3.0,2015-2016,1136,compulsory
10071,3.0,2015-2016,1226,compulsory-elective
10071,3.0,2015-2016,1218,compulsory-elective
10071,3.0,2015-2016,1165,compulsory-elective
10071,3.0,2015-2016,1083,compulsory-elective
10071,3.0,2015-2016,1291,elective
10071,3.0,2015-2016,1245,elective
10071,3.0,2015-2016,1158,elective
10071,3.0,2015-2016,1134,elective
10071,3.0,2015-2016,1121,elective
10071,3.0,2015-2016,1112,elective
10071,3.0,2016-2017,1118,compulsory
10071,3.0,2016-2017,1128,compulsory-elective
10071,3.0,2016-2017,1054,compulsory-elective
10071,3.0,2016-2017,1243,elective
10071,3.0,2016-2017,1215,elective
10071,3.0,2016-2017,1061,elective
10071,3.0,2016-2017,1040,elective
10071,3.0,2017-2018,1258,compulsory
10071,3.0,2017-2018,1172,compulsory
10071,3.0,2017-2018,1283,compulsory
10071,3.0,2017-2018,1278,compulsory
10071,3.0,2017-2018,1156,elective
10071,3.0,2017-2018,1107,elective
10071,3.0,2017-2018,1082,elective
10071,3.0,2017-2018,1057,elective
10071,3.0,2017-2018,1036,elective
10071,3.0,2018-2019,1144,compulsory
10071,3.0,2018-2019,1249,compulsory-elective
10071,3.0,2018-2019,1246,compulsory-elective
10071,3.0,2018-2019,1094,compulsory-elective
10071,3.0,2018-2019,1028,compulsory-elective
10071,3.0,2018-2019,1268,elective
10071,3.0,2018-2019,1179,elective
10071,3.0,2018-2019,1170,elective
10071,3.0,2018-2019,1158,elective
10071,3.0,2018-2019,1062,elective
10071,3.0,2019-2020,1194,compulsory
10071,3.0,2019-2020,1250,compulsory-elective
10071,3.0,2019-2020,1241,compulsory-elective
10071,3.0,2019-2020,1222,compulsory-elective
10071,3.0,2019-2020,1159,compulsory-elective
10071,3.0,2019-2020,1259,elective
10071,3.0,2019-2020,1244,elective
10071,3.0,2019-2020,1238,elective
10071,3.0,2019-2020,1203,elective
10071,3.0,2019-2020,1054,elective
10071,3.0,2019-2020,1016,elective
10071,3.0,2020-2021,1206,compulsory
10071,3.0,2020-2021,1004,compulsory
10071,3.0,2020-2021,1268,compulsory-elective
10071,3.0,2020-2021,1193,compulsory-elective
10071,3.0,2020-2021,1141,compulsory-elective
10071,3.0,2020-2021,1028,compulsory-elective
10071,3.0,2020-2021,1235,elective
10071,3.0,2020-2021,1185,elective
10071,3.0,2020-2021,1173,elective
10071,3.0,2020-2021,1103,elective
10071,3.0,2020-2021,1010,elective
10071,3.0,2021-2022,1159,compulsory
10071,3.0,2021-2022,1294,compulsory-elective
10071,3.0,2021-2022,1281,compulsory-elective
10071,3.0,2021-2022,1137,compulsory-elective
10071,3.0,2021-2022,1098,compulsory-elective
10071,3.0,2021-2022,1285,elective
10071,3.0,2021-2022,1223,elective
10071,3.0,2021-2022,1207,elective
10071,3.0,2021-2022,1160,elective
10071,3.0,2021-2022,1104,elective
10071,3.0,2021-2022,1044,elective
10071,3.0,2022-2023,1043,compulsory
10071,3.0,2022-2023,1217,compulsory-elective
10071,3.0,2022-2023,1088,compulsory-elective
10071,3.0,2022-2023,1250,elective
10071,3.0,2022-2023,1222,elective
10071,3.0,2022-2023,1127,elective
10071,3.0,2022-2023,1099,elective
10071,3.0,2022-2023,1092,elective
10071,3.0,2023-2024,1035,compulsory
10071,3.0,2023-2024,1297,compulsory-elective
10071,3.0,2023-2024,1222,compulsory-elective
10071,3.0,2023-2024,1146,compulsory-elective
10071,3.0,2023-2024,1239,elective
10071,3.0,2023-2024,1092,elective
10071,3.0,2023-2024,1088,elective
10071,3.0,2023-2024,1050,elective
10071,3.0,2023-2024,1030,elective
10071,3.0,2023-2024,1014,elective
10072,1.0,2013-2014,1182,compulsory
10072,1.0,2013-2014,1004,compulsory
10072,1.0,2013-2014,1262,compulsory-elective
10072,1.0,2013-2014,1159,compulsory-elective
10072,1.0,2013-2014,1104,compulsory-elective
10072,1.0,2013-2014,1228,elective
10072,1.0,2013-2014,1215,elective
10072,1.0,2013-2014,1191,elective
10072,1.0,2013-2014,1095,elective
10072,1.0,2013-2014,1030,elective
10072,1.0,2014-2015,1272,compulsory
10072,1.0,2014-2015,1088,compulsory
10072,1.0,2014-2015,1227,compulsory
10072,1.0,2014-2015,1146,compulsory
10072,1.0,2014-2015,1242,elective
10072,1.0,2014-2015,1197,elective
10072,1.0,2014-2015,1180,elective
10072,1.0,2014-2015,1148,elective
10072,1.0,2014-2015,1143,elective
10072,1.0,2014-2015,1119,elective
10072,1.0,2015-2016,1140,compulsory
10072,1.0,2015-2016,1136,compulsory
10072,1.0,2015-2016,1262,compulsory-elective
10072,1.0,2015-2016,1252,compulsory-elective
10072,1.0,2015-2016,1160,compulsory-elective
10072,1.0,2015-2016,1072,compulsory-elective
10072,1.0,2015-2016,1268,elective
10072,1.0,2015-2016,1192,elective
10072,1.0,2015-2016,1133,elective
10072,1.0,2015-2016,1104,elective
10072,1.0,2015-2016,1083,elective
10072,1.0,2015-2016,1032,elective
10072,1.0,2016-2017,1107,compulsory
10072,1.0,2016-2017,1030,compulsory
10072,1.0,2016-2017,1114,compulsory
10072,1.0,2016-2017,1090,compulsory
10072,1.0,2016-2017,1239,elective
10072,1.0,2016-2017,1218,elective
10072,1.0,2016-2017,1210,elective
10072,1.0,2016-2017,1132,elective
10072,1.0,2017-2018,1141,compulsory
10072,1.0,2017-2018,1123,compulsory-elective
10072,1.0,2017-2018,1092,compulsory-elective
10072,1.0,2017-2018,1074,compulsory-elective
10072,1.0,2017-2018,1025,compulsory-elective
10072,1.0,2017-2018,1296,elective
10072,1.0,2017-2018,1159,elective
10072,1.0,2017-2018,1151,elective
10072,1.0,2017-2018,1122,elective
10072,1.0,2017-2018,1071,elective
10072,1.0,2017-2018,1031,elective
10072,1.0,2018-2019,1083,compulsory
10072,1.0,2018-2019,1281,compulsory-elective
10072,1.0,2018-2019,1061,compulsory-elective
10072,1.0,2018-2019,1220,elective
10072,1.0,2018-2019,1201,elective
10072,1.0,2018-2019,1199,elective
10072,1.0,2018-2019,1124,elective
10072,1.0,2018-2019,1076,elective
10072,1.0,2018-2019,1056,elective
10072,1.0,2019-2020,1271,compulsory
10072,1.0,2019-2020,1136,compulsory
10072,1.0,2019-2020,1253,compulsory
10072,1.0,2019-2020,1237,compulsory
10072,1.0,2019-2020,1221,elective
10072,1.0,2019-2020,1203,elective
10072,1.0,2019-2020,1086,elective
10072,1.0,2019-2020,1007,elective
10072,1.0,2020-2021,1150,compulsory
10072,1.0,2020-2021,1258,compulsory-elective
10072,1.0,2020-2021,1137,compulsory-elective
10072,1.0,2020-2021,1228,elective
10072,1.0,2020-2021,1226,elective
10072,1.0,2020-2021,1185,elective
10072,1.0,2020-2021,1178,elective
10072,1.0,2021-2022,1232,compulsory
10072,1.0,2021-2022,1068,compulsory
10072,1.0,2021-2022,1282,compulsory-elective
10072,1.0,2021-2022,1160,compulsory-elective
10072,1.0,2021-2022,1032,compulsory-elective
10072,1.0,2021-2022,1022,compulsory-elective
10072,1.0,2021-2022,1286,elective
10072,1.0,2021-2022,1278,elective
10072,1.0,2021-2022,1239,elective
10072,1.0,2021-2022,1212,elective
10072,1.0,2021-2022,1199,elective
10072,1.0,2022-2023,1296,compulsory
10072,1.0,2022-2023,1053,compulsory
10072,1.0,2022-2023,1245,compulsory-elective
10072,1.0,2022-2023,1238,compulsory-elective
10072,1.0,2022-2023,1170,compulsory-elective
10072,1.0,2022-2023,1288,elective
10072,1.0,2022-2023,1246,elective
10072,1.0,2022-2023,1186,elective
10072,1.0,2022-2023,1102,elective
10072,1.0,2022-2023,1093,elective
10072,1.0,2022-2023,1058,elective
10072,1.0,2023-2024,1034,compulsory
10072,1.0,2023-2024,1295,compulsory-elective
10072,1.0,2023-2024,1279,compulsory-elective
10072,1.0,2023-2024,1190,compulsory-elective
10072,1.0,2023-2024,1026,compulsory-elective
10072,1.0,2023-2024,1247,elective
10072,1.0,2023-2024,1194,elective
10072,1.0,2023-2024,1131,elective
10072,1.0,2023-2024,1121,elective
10072,1.0,2023-2024,1051,elective
10072,1.0,2023-2024,1003,elective
10072,2.0,2013-2014,1266,compulsory
10072,2.0,2013-2014,1017,compulsory
10072,2.0,2013-2014,1222,compulsory-elective
10072,2.0,2013-2014,1117,compulsory-elective
10072,2.0,2013-2014,1072,compulsory-elective
10072,2.0,2013-2014,1204,elective
10072,2.0,2013-2014,1137,elective
10072,2.0,2013-2014,1121,elective
10072,2.0,2013-2014,1122,elective
10072,2.0,2013-2014,1113,elective
10072,2.0,2013-2014,1073,elective
10072,2.0,2014-2015,1032,compulsory
10072,2.0,2014-2015,1201,compulsory-elective
10072,2.0,2014-2015,1149,compulsory-elective
10072,2.0,2014-2015,1097,compulsory-elective
10072,2.0,2014-2015,1258,elective
10072,2.0,2014-2015,1214,elective
10072,2.0,2014-2015,1145,elective
10072,2.0,2014-2015,1096,elective
10072,2.0,2015-2016,1153,compulsory
10072,2.0,2015-2016,1290,compulsory-elective
10072,2.0,2015-2016,1270,compulsory-elective
10072,2.0,2015-2016,1152,compulsory-elective
10072,2.0,2015-2016,1095,compulsory-elective
10072,2.0,2015-2016,1177,compulsory-elective
10072,2.0,2015-2016,1114,compulsory-elective
10072,2.0,2015-2016,1059,compulsory-elective
10072,2.0,2015-2016,1025,compulsory-elective
10072,2.0,2016-2017,1290,compulsory
10072,2.0,2016-2017,1123,compulsory-elective
10072,2.0,2016-2017,1049,compulsory-elective
10072,2.0,2016-2017,1030,compulsory-elective
10072,2.0,2016-2017,1214,elective
10072,2.0,2016-2017,1192,elective
10072,2.0,2016-2017,1068,elective
10072,2.0,2016-2017,1038,elective
10072,2.0,2016-2017,1023,elective
10072,2.0,2017-2018,1211,compulsory
10072,2.0,2017-2018,1151,compulsory
10072,2.0,2017-2018,1271,compulsory-elective
10072,2.0,2017-2018,1210,compulsory-elective
10072,2.0,2017-2018,1067,compulsory-elective
10072,2.0,2017-2018,1048,compulsory-elective
10072,2.0,2017-2018,1161,elective
10072,2.0,2017-2018,1134,elective
10072,2.0,2017-2018,1129,elective
10072,2.0,2017-2018,1112,elective
10072,2.0,2017-2018,1004,elective
10072,2.0,2018-2019,1151,compulsory
10072,2.0,2018-2019,1089,compulsory
10072,2.0,2018-2019,1271,compulsory-elective
10072,2.0,2018-2019,1242,compulsory-elective
10072,2.0,2018-2019,1206,compulsory-elective
10072,2.0,2018-2019,1160,compulsory-elective
10072,2.0,2018-2019,1245,elective
10072,2.0,2018-2019,1207,elective
10072,2.0,2018-2019,1197,elective
10072,2.0,2018-2019,1187,elective
10072,2.0,2018-2019,1143,elective
10072,2.0,2018-2019,1124,elective
10072,2.0,2019-2020,1250,compulsory
10072,2.0,2019-2020,1024,compulsory
10072,2.0,2019-2020,1284,compulsory-elective
10072,2.0,2019-2020,1179,compulsory-elective
10072,2.0,2019-2020,1004,compulsory-elective
10072,2.0,2019-2020,1237,elective
10072,2.0,2019-2020,1164,elective
10072,2.0,2019-2020,1153,elective
10072,2.0,2019-2020,1130,elective
10072,2.0,2019-2020,1056,elective
10072,2.0,2019-2020,1037,elective
10072,2.0,2020-2021,1220,compulsory
10072,2.0,2020-2021,1175,compulsory
10072,2.0,2020-2021,1278,compulsory-elective
10072,2.0,2020-2021,1126,compulsory-elective
10072,2.0,2020-2021,1121,compulsory-elective
10072,2.0,2020-2021,1284,elective
10072,2.0,2020-2021,1252,elective
10072,2.0,2020-2021,1123,elective
10072,2.0,2020-2021,1109,elective
10072,2.0,2020-2021,1063,elective
10072,2.0,2020-2021,1046,elective
10072,2.0,2021-2022,1163,compulsory
10072,2.0,2021-2022,1275,compulsory-elective
10072,2.0,2021-2022,1156,compulsory-elective
10072,2.0,2021-2022,1069,compulsory-elective
10072,2.0,2021-2022,1205,elective
10072,2.0,2021-2022,1142,elective
10072,2.0,2021-2022,1101,elective
10072,2.0,2021-2022,1070,elective
10072,2.0,2022-2023,1058,compulsory
10072,2.0,2022-2023,1206,compulsory-elective
10072,2.0,2022-2023,1176,compulsory-elective
10072,2.0,2022-2023,1083,compulsory-elective
10072,2.0,2022-2023,1267,elective
10072,2.0,2022-2023,1181,elective
10072,2.0,2022-2023,1144,elective
10072,2.0,2022-2023,1063,elective
10072,2.0,2022-2023,1019,elective
10072,2.0,2022-2023,1010,elective
10072,2.0,2023-2024,1261,compulsory
10072,2.0,2023-2024,1196,compulsory-elective
10072,2.0,2023-2024,1183,compulsory-elective
10072,2.0,2023-2024,1119,compulsory-elective
10072,2.0,2023-2024,1286,elective
10072,2.0,2023-2024,1185,elective
10072,2.0,2023-2024,1093,elective
10072,2.0,2023-2024,1088,elective
10072,3.0,2013-2014,1240,compulsory
10072,3.0,2013-2014,1138,compulsory-elective
10072,3.0,2013-2014,1118,compulsory-elective
10072,3.0,2013-2014,1260,elective
10072,3.0,2013-2014,1243,elective
10072,3.0,2013-2014,1114,elective
10072,3.0,2013-2014,1045,elective
10072,3.0,2014-2015,1042,compulsory
10072,3.0,2014-2015,1204,compulsory-elective
10072,3.0,2014-2015,1145,compulsory-elective
10072,3.0,2014-2015,1081,compulsory-elective
10072,3.0,2014-2015,1017,compulsory-elective
10072,3.0,2014-2015,1295,elective
10072,3.0,2014-2015,1267,elective
10072,3.0,2014-2015,1219,elective
10072,3.0,2014-2015,1091,elective
10072,3.0,2014-2015,1043,elective
10072,3.0,2014-2015,1041,elective
10072,3.0,2015-2016,1160,compulsory
10072,3.0,2015-2016,1297,compulsory-elective
10072,3.0,2015-2016,1294,compulsory-elective
10072,3.0,2015-2016,1279,compulsory-elective
10072,3.0,2015-2016,1272,elective
10072,3.0,2015-2016,1206,elective
10072,3.0,2015-2016,1194,elective
10072,3.0,2015-2016,1135,elective
10072,3.0,2015-2016,1092,elective
10072,3.0,2016-2017,1233,compulsory
10072,3.0,2016-2017,1242,compulsory-elective
10072,3.0,2016-2017,1082,compulsory-elective
10072,3.0,2016-2017,1252,elective
10072,3.0,2016-2017,1224,elective
10072,3.0,2016-2017,1104,elective
10072,3.0,2016-2017,1098,elective
10072,3.0,2016-2017,1087,elective
10072,3.0,2016-2017,1042,elective
10072,3.0,2017-2018,1026,compulsory
10072,3.0,2017-2018,1209,compulsory-elective
10072,3.0,2017-2018,1201,compulsory-elective
10072,3.0,2017-2018,1014,compulsory-elective
10072,3.0,2017-2018,1266,elective
10072,3.0,2017-2018,1103,elective
10072,3.0,2017-2018,1073,elective
10072,3.0,2017-2018,1037,elective
10072,3.0,2018-2019,1109,compulsory
10072,3.0,2018-2019,1195,compulsory-elective
10072,3.0,2018-2019,1070,compulsory-elective
10072,3.0,2018-2019,1101,elective
10072,3.0,2018-2019,1085,elective
10072,3.0,2018-2019,1057,elective
10072,3.0,2018-2019,1024,elective
10072,3.0,2019-2020,1101,compulsory
10072,3.0,2019-2020,1297,compulsory-elective
10072,3.0,2019-2020,1276,compulsory-elective
10072,3.0,2019-2020,1203,compulsory-elective
10072,3.0,2019-2020,1122,compulsory-elective
10072,3.0,2019-2020,1248,elective
10072,3.0,2019-2020,1180,elective
10072,3.0,2019-2020,1177,elective
10072,3.0,2019-2020,1164,elective
10072,3.0,2019-2020,1129,elective
10072,3.0,2019-2020,1094,elective
10072,3.0,2020-2021,1180,compulsory
10072,3.0,2020-2021,1101,compulsory-elective
10072,3.0,2020-2021,1035,compulsory-elective
10072,3.0,2020-2021,1032,compulsory-elective
10072,3.0,2020-2021,1276,elective
10072,3.0,2020-2021,1267,elective
10072,3.0,2020-2021,1259,elective
10072,3.0,2020-2021,1105,elective
10072,3.0,2020-2021,1100,elective
10072,3.0,2020-2021,1008,elective
10072,3.0,2021-2022,1234,compulsory
10072,3.0,2021-2022,1053,compulsory
10072,3.0,2021-2022,1250,compulsory-elective
10072,3.0,2021-2022,1222,compulsory-elective
10072,3.0,2021-2022,1215,compulsory-elective
10072,3.0,2021-2022,1211,compulsory-elective
10072,3.0,2021-2022,1179,elective
10072,3.0,2021-2022,1155,elective
10072,3.0,2021-2022,1136,elective
10072,3.0,2021-2022,1135,elective
10072,3.0,2021-2022,1110,elective
10072,3.0,2021-2022,1014,elective
10072,3.0,2022-2023,1241,compulsory
10072,3.0,2022-2023,1211,compulsory-elective
10072,3.0,2022-2023,1071,compulsory-elective
10072,3.0,2022-2023,1063,compulsory-elective
10072,3.0,2022-2023,1266,elective
10072,3.0,2022-2023,1249,elective
10072,3.0,2022-2023,1225,elective
10072,3.0,2022-2023,1208,elective
10072,3.0,2022-2023,1115,elective
10072,3.0,2023-2024,1109,compulsory
10072,3.0,2023-2024,1218,compulsory-elective
10072,3.0,2023-2024,1104,compulsory-elective
10072,3.0,2023-2024,1084,compulsory-elective
10072,3.0,2023-2024,1250,elective
10072,3.0,2023-2024,1132,elective
10072,3.0,2023-2024,1125,elective
10072,3.0,2023-2024,1126,elective
10072,3.0,2023-2024,1121,elective
10073,1.0,2013-2014,1240,compulsory
10073,1.0,2013-2014,1036,compulsory
10073,1.0,2013-2014,1235,compulsory
10073,1.0,2013-2014,1098,compulsory
10073,1.0,2013-2014,1256,elective
10073,1.0,2013-2014,1206,elective
10073,1.0,2013-2014,1196,elective
10073,1.0,2013-2014,1129,elective
10073,1.0,2013-2014,1022,elective
10073,1.0,2013-2014,1008,elective
10073,1.0,2014-2015,1221,compulsory
10073,1.0,2014-2015,1245,compulsory-elective
10073,1.0,2014-2015,1192,compulsory-elective
10073,1.0,2014-2015,1137,compulsory-elective
10073,1.0,2014-2015,1044,compulsory-elective
10073,1.0,2014-2015,1178,compulsory-elective
10073,1.0,2014-2015,1165,compulsory-elective
10073,1.0,2014-2015,1112,compulsory-elective
10073,1.0,2014-2015,1052,compulsory-elective
10073,1.0,2015-2016,1237,compulsory
10073,1.0,2015-2016,1225,compulsory
10073,1.0,2015-2016,1269,compulsory-elective
10073,1.0,2015-2016,1248,compulsory-elective
10073,1.0,2015-2016,1228,compulsory-elective
10073,1.0,2015-2016,1157,compulsory-elective
10073,1.0,2015-2016,1293,compulsory-elective
10073,1.0,2015-2016,1272,compulsory-elective
10073,1.0,2015-2016,1093,compulsory-elective
10073,1.0,2015-2016,1065,compulsory-elective
10073,1.0,2016-2017,1229,compulsory
10073,1.0,2016-2017,1205,compulsory
10073,1.0,2016-2017,1194,compulsory-elective
10073,1.0,2016-2017,1175,compulsory-elective
10073,1.0,2016-2017,1035,compulsory-elective
10073,1.0,2016-2017,1266,elective
10073,1.0,2016-2017,1176,elective
10073,1.0,2016-2017,1161,elective
10073,1.0,2016-2017,1017,elective
10073,1.0,2017-2018,1168,compulsory
10073,1.0,2017-2018,1122,compulsory
10073,1.0,2017-2018,1247,compulsory-elective
10073,1.0,2017-2018,1068,compulsory-elective
